,SMILES,MPP(A),Ered_ag
1015,CCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.048436,-2.38
1016,Cc1c2c(c(C)c3nsnc13)N(C)CCO2,0.719283,-2.4400000000000004
1017,CCCCOC1N(C)c2cc3nsnc3cc2N1C,1.265183,-2.7
1018,COCCc1cc2nsnc2cc1N(C)C,1.134905,-2.3
1019,CCCCOc1ccc2nsnc2c1C,0.647591,-2.2800000000000002
1020,CCCNc1c2c(c(OCCC)c3nsnc13)C1CCC2CC1,1.145795,-2.39
1021,C1Cc2c3c(c4nsnc4c2C1)NCC3,0.571305,-2.39
1022,CCCN(CC)c1c2c(c(OC)c3nsnc13)C1CCC2C1,1.584393,-2.5
1023,COc1cc(N(C)C)c2nsnc2c1,0.550149,-2.3600000000000003
1024,CCCNc1c2c(c(NC)c3nsnc13)C1CCC2CC1,0.997434,-2.49
1025,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,1.06644,-2.59
1026,CCOc1cc2nsnc2c(OCC)c1C,0.592779,-2.37
1027,CCOc1cc(C)c2nsnc2c1CC,0.680417,-2.35
1028,CCCCOc1c2c(cc3nsnc13)N(C)CCN2CC,1.156713,-2.59
1029,CCN(CC(C)C)c1cccc2nsnc12,1.247955,-2.31
1030,CNc1cc2c(c3nsnc13)OCCN2C,0.51963,-2.49
1031,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.149215,-2.7800000000000002
1032,CCc1cc2nsnc2c2c1OCCC2,0.709234,-2.39
1033,CC(C)N(C)CCc1cccc2nsnc12,1.321539,-2.23
1034,CCC(C)Nc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.321231,-2.51
1035,COc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.929075,-2.6900000000000004
1036,CCOc1c(C)cc2nsnc2c1OCC,0.753031,-2.24
1037,CNc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)C1CCC2C1,1.207358,-2.35
1038,CCCNc1c(CC)ccc2nsnc12,1.017386,-2.3600000000000003
1039,Cc1c(N(C)C)ccc2nsnc12,0.715543,-2.29
1040,CC1COc2c(c3c(c4nsnc24)OCC3)O1,0.589491,-2.31
1041,COc1cc2nsnc2c2c1C(C)CO2,0.724064,-2.33
1042,COCCOc1c2c(c(OC)c3nsnc13)C1CCC2C1,1.016654,-2.3200000000000003
1043,COc1cc2c(c3nsnc13)C(C)CCO2,0.738613,-2.41
1044,CCCCOc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.212027,-2.37
1045,CC(C)Oc1c(C(C)C)ccc2nsnc12,1.075753,-2.25
1046,CC(C)c1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.254265,-2.4400000000000004
1047,COc1c2c(c(C)c3nsnc13)CC(C)C2,0.838931,-2.3600000000000003
1048,CCCCN1CCN(C)c2cc3nsnc3cc21,0.700054,-2.7
1049,COCCNc1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,1.099454,-2.49
1050,Cc1cc(N(C)C)c(N(C)C)c2nsnc12,0.880739,-2.39
1051,c1c2c(cc3nsnc13)OCCC2,0.531208,-2.27
1052,CCCOc1cc2nsnc2c2c1OCC2,0.605049,-2.29
1053,CCN(CC)c1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,1.38277,-2.4400000000000004
1054,CCCCN1CCN(CCOC)c2cc3nsnc3cc21,1.048411,-2.6900000000000004
1055,CCN1CCNc2c1cc(C)c1nsnc21,0.6714,-2.5
1056,COc1c(C(C)C)cc2nsnc2c1OC,1.020774,-2.22
1057,CCOc1cc(CC)c2nsnc2c1OC,0.835861,-2.23
1058,CCN1CCN(CC)c2c1c(C)c1nsnc1c2OC,1.402601,-2.5
1059,COc1c(OC(C)C)cc2nsnc2c1C,0.889976,-2.2800000000000002
1060,CC(C)N1c2cc3nsnc3cc2CCC1C,1.037017,-2.48
1061,CCCCc1c2c(cc3nsnc13)CCC2C,0.812344,-2.37
1062,CCc1c2c(cc3nsnc13)C1CCC2C1,0.972897,-2.43
1063,CCCc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,1.22357,-2.51
1064,CC(C)COc1cc2nsnc2c2c1CCN2,0.815802,-2.43
1065,CCOc1c(C)c(C)c(NC)c2nsnc12,0.66096,-2.38
1066,CCOc1c2c(cc3nsnc13)N(C)CN2C,0.640071,-2.6500000000000004
1067,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.193752,-2.68
1068,CCOc1c2c(c(OCC)c3nsnc13)OCCO2,0.671435,-2.2800000000000002
1069,CC1CCc2c3c(c4nsnc4c21)C(C)CO3,0.904436,-2.37
1070,CC1COc2c(ccc3nsnc23)O1,0.519875,-2.27
1071,CCCCC1Oc2cc3nsnc3cc2OC1CC,0.743668,-2.31
1072,CC(C)Oc1cc2nsnc2cc1N(C)C,1.022726,-2.3200000000000003
1073,CCCOc1c(OCC)ccc2nsnc12,0.738022,-2.16
1074,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.117782,-2.7800000000000002
1075,CN1CC(C)(C)c2ccc3nsnc3c21,0.903243,-2.33
1076,COc1cc2nsnc2c(C(C)C)c1OC,0.939874,-2.4000000000000004
1077,CCN(CC)c1cc(C)cc2nsnc12,1.360505,-2.2800000000000002
1078,CC(C)N1CCCc2c1ccc1nsnc21,0.889304,-2.42
1079,CCCc1c2c(c(CCOCC)c3nsnc13)C1CCC2C1,1.08568,-2.5
1080,CCCCc1cc(C(C)C)cc2nsnc12,1.00766,-2.3
1081,Cc1c2c(cc3nsnc13)OCCOC2,0.578422,-2.25
1082,CNc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2CC1,1.452265,-2.52
1083,CCOc1c2c(c(OC(C)CC)c3nsnc13)C1CCC2CC1,1.194029,-2.34
1084,CCCc1c2c(cc3nsnc13)CC(C)O2,0.877052,-2.41
1085,Cc1cc2nsnc2c(C)c1N(C)C(C)C,1.174711,-2.3200000000000003
1086,CC1Oc2c(c3c(c4nsnc24)CCO3)C1C,0.731489,-2.33
1087,CCc1c(C)c2c(c3nsnc13)OCC2,0.719629,-2.33
1088,CCCN(C)c1cccc2nsnc12,0.675179,-2.31
1089,COCCOc1cc2nsnc2cc1C,0.616498,-2.3600000000000003
1090,CCCCN(c1cccc2nsnc12)C(C)C,1.416876,-2.26
1091,COc1c2c(c3nsnc3c1C)N(C)CC2,0.631563,-2.38
1092,CC(C)Cc1c2c(cc3nsnc13)OCC2C,1.045024,-2.4000000000000004
1093,CC1Cc2cc3nsnc3cc2N(C)C1,0.569555,-2.47
1094,CCCCc1ccc(OC(C)C)c2nsnc12,0.841419,-2.23
1095,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,0.980227,-2.79
1096,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,0.934403,-2.7800000000000002
1097,CCN(C)CCOc1ccc2nsnc2c1,0.835644,-2.2800000000000002
1098,CCC(C)c1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,1.217158,-2.5300000000000002
1099,Cc1c2c(cc3nsnc13)COCC2,0.521696,-2.25
1100,Cc1c(C)c(C)c2nsnc2c1C,0.498202,-2.4400000000000004
1101,CCc1cc2c(c3nsnc13)N(C)C(C)C2,0.758307,-2.38
1102,CN(C)c1c2c(cc3nsnc13)OCCO2,0.77757,-2.38
1103,CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.80984,-2.55
1104,CCC(C)Oc1cc(OC)c2nsnc2c1,0.831073,-2.38
1105,CCCOc1c2c(cc3nsnc13)C1CCC2CC1,0.985409,-2.42
1106,CCCNc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,1.097992,-2.56
1107,CCCN1CCN(CCC)c2cc3nsnc3cc21,0.875717,-2.71
1108,CN(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.160764,-2.37
1109,CCC1Oc2cc3nsnc3c(OC)c2OC1C,1.015074,-2.3
1110,CCCNc1c2c(cc3nsnc13)CC(C)C2,0.791927,-2.43
1111,COc1cc2nsnc2c(C)c1C(C)C,0.886945,-2.42
1112,CNc1cc2c(c3nsnc13)N(C)CCO2,0.605794,-2.46
1113,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,1.114091,-2.6500000000000004
1114,CCOc1c2c(cc3nsnc13)C(C)(C)CO2,0.908844,-2.3200000000000003
1115,CCNc1c2c(cc3nsnc13)C(C)CC2,0.744499,-2.42
1116,Cc1c2c(cc3nsnc13)OCCN(C)C2,0.640403,-2.25
1117,CNc1cc2c(c3nsnc13)OCC(C)O2,0.52918,-2.41
1118,CCN(C)CCNc1cccc2nsnc12,0.761634,-2.34
1119,CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,1.173706,-2.59
1120,CCCOc1ccc2nsnc2c1,0.616386,-2.2
1121,CCCOc1ccc(C(C)CC)c2nsnc12,0.93924,-2.3200000000000003
1122,CCOc1cc(NC)c2nsnc2c1OC,0.572427,-2.39
1123,Cc1cc2nsnc2c2c1CCCO2,0.562174,-2.35
1124,CCN(CC)c1ccc2nsnc2c1C,1.203185,-2.31
1125,Cc1c2c(cc3nsnc13)CC(C)O2,0.559555,-2.4000000000000004
1126,CCN(CC)c1ccc2nsnc2c1OC,1.251076,-2.3200000000000003
1127,CCOc1c(CC)cc2nsnc2c1C,0.843594,-2.29
1128,CCCNc1c2c(c(OCC)c3nsnc13)C1CCC2C1,0.877475,-2.45
1129,CC(C)CN1CCN(C)c2cc3nsnc3cc21,0.870888,-2.7
1130,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,1.027404,-2.76
1131,COc1c2c(cc3nsnc13)OC(C)C(C)O2,0.646879,-2.3
1132,CNc1c2c(cc3nsnc13)C(C)(C)CO2,0.89881,-2.42
1133,CCC(C)c1c2c(c(C)c3nsnc13)C1CCC2CC1,1.246738,-2.52
1134,CC(C)COc1c2c(cc3nsnc13)N(C)CN2C,0.786336,-2.6500000000000004
1135,CCOCCN(C)c1cccc2nsnc12,1.287502,-2.3200000000000003
1136,CN(C)CCc1c2c(cc3nsnc13)N(C)CCN2C,1.427053,-2.66
1137,Cc1cc2nsnc2c2c1CCC2,0.53497,-2.34
1138,CCOc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,1.173317,-2.6
1139,CCCOc1cc2nsnc2cc1CCC,0.67197,-2.39
1140,CCC(C)N(CC)c1ccc2nsnc2c1,0.946909,-2.43
1141,CCc1c2c(cc3nsnc13)C(C)CC2,0.726783,-2.37
1142,CC1COc2c1c(N(C)C)cc1nsnc21,0.932909,-2.35
1143,CCN1CCOc2cc(C)c3nsnc3c21,0.816851,-2.43
1144,CCC(C)c1cc2c(c3nsnc13)CC(C)C2,0.893141,-2.34
1145,CNc1c(C)c(C(C)C)cc2nsnc12,0.91436,-2.34
1146,CCCOc1cc(CC)c2nsnc2c1,0.857031,-2.3600000000000003
1147,COCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.518918,-2.39
1148,CCCN1CCOc2ccc3nsnc3c21,0.780473,-2.38
1149,CCCOc1c(OC)c(C)cc2nsnc12,0.761045,-2.24
1150,Cc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,0.863292,-2.4400000000000004
1151,CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.868773,-2.75
1152,CCc1c2c(cc3nsnc13)OC(C(C)C)CO2,0.926664,-2.38
1153,Cc1c2c(cc3nsnc13)N(C)C(C)C2,0.575313,-2.56
1154,CCOc1cc(C)c(OCC)c2nsnc12,0.511997,-2.37
1155,COc1cc2c(c3nsnc13)C(C)(C)CO2,0.895542,-2.3600000000000003
1156,COc1cc2nsnc2c2c1C(C)CN2,0.577435,-2.42
1157,CCNc1c2c(c(NC)c3nsnc13)OCCO2,0.682728,-2.47
1158,CCC1Cc2c3c(c4nsnc4c2N1)CCC3,0.62685,-2.39
1159,CCCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,1.040309,-2.62
1160,CCc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,1.170096,-2.49
1161,CCCCc1c2c(c(NCC)c3nsnc13)C1CCC2C1,0.970873,-2.52
1162,COc1c(C)c(C)cc2nsnc12,0.547126,-2.2800000000000002
1163,COCCOc1cc2nsnc2cc1OC,0.590492,-2.3
1164,CCc1cc(OCC(C)C)c2nsnc2c1,0.829095,-2.3200000000000003
1165,COc1cc(N(C)C)c2nsnc2c1OC,0.640363,-2.34
1166,CCc1c2c(cc3nsnc13)COCCO2,0.822439,-2.22
1167,CCOc1cc(CCOC)c2nsnc2c1,1.009346,-2.34
1168,CCNc1c2c(cc3nsnc13)COCC2,0.533429,-2.3200000000000003
1169,CCOc1c2c(c(N(CC)CC)c3nsnc13)C1CCC2C1,0.924559,-2.5
1170,CC1CCc2c3c(c4nsnc4c2O1)CCO3,0.607522,-2.4000000000000004
1171,CC(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.031869,-2.4000000000000004
1172,CC(C)c1ccc2nsnc2c1,0.940804,-2.22
1173,CCc1c2c(c3nsnc3c1C)OCC2,0.714135,-2.3200000000000003
1174,CCNc1cc2c(c3nsnc13)N(C)CCO2,0.712495,-2.47
1175,c1c2c(cc3nsnc13)OCCOCCC2,0.927934,-2.21
1176,CCc1cc(C)c2nsnc2c1N(C)CC,1.009372,-2.33
1177,CCCCc1c(C)ccc2nsnc12,0.885063,-2.27
1178,CCc1c(C)c(OC)c2nsnc2c1C,0.725523,-2.33
1179,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,0.921627,-2.73
1180,CCOc1c2c(c(OCC)c3nsnc13)C1CCC2C1,0.948373,-2.35
1181,CCc1c(OC)c(N(C)C)cc2nsnc12,1.006322,-2.4000000000000004
1182,CCCCc1ccc2nsnc2c1CC,0.802679,-2.2800000000000002
1183,Cc1c(N(C)C)c(N(C)C)cc2nsnc12,0.893099,-2.47
1184,CCOCCNc1c2c(c(OC)c3nsnc13)C1CCC2C1,1.100855,-2.43
1185,Cc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2C1,0.948495,-2.42
1186,COc1c(C)c2c(c3nsnc13)CC(C)O2,0.638304,-2.33
1187,CCCOc1ccc(OC(C)C)c2nsnc12,0.812446,-2.24
1188,CCC(C)Nc1c2c(cc3nsnc13)OCCO2,0.811902,-2.3600000000000003
1189,CC/C([O-])=[N+](\c1c2c(cc3nsnc13)C1CCC2C1)C(C)C,1.603952,-2.26
1190,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,0.822747,-2.75
1191,CCCCc1c2c(c(CC)c3nsnc13)OCCO2,0.890233,-2.45
1192,COC1CN(C)c2c1ccc1nsnc21,0.559781,-2.2800000000000002
1193,COc1c(C)cc(C)c2nsnc12,0.451774,-2.37
1194,CCc1cc(NC)c2nsnc2c1OC,0.658574,-2.3600000000000003
1195,CCCc1cc2nsnc2cc1OC(C)C,1.062577,-2.35
1196,CCCCc1c2c(c(NC)c3nsnc13)OCCO2,0.788848,-2.48
1197,CCCN1CCN(C)c2cc3nsnc3c(NC(C)C)c21,1.350774,-2.67
1198,CNc1cc(N(C)C)c(OC)c2nsnc12,0.651195,-2.41
1199,CCNc1c2c(cc3nsnc13)C1CCC2CC1,1.013793,-2.43
1200,CC1CCc2c1c1c(c3nsnc23)NCC1C,0.796912,-2.37
1201,CCC(C)Nc1cccc2nsnc12,1.050316,-2.35
1202,CCc1c2c(c(N(CC)CC)c3nsnc13)C1CCC2C1,1.335408,-2.52
1203,CCOc1cc2nsnc2cc1C(C)C,0.965738,-2.3600000000000003
1204,COc1cc(OC(C)C)c(C)c2nsnc12,0.778333,-2.3200000000000003
1205,CN1CCOc2c3c(c4nsnc4c21)CCO3,0.647279,-2.47
1206,CNc1c2c(cc3nsnc13)CC(C)N2C,0.832584,-2.5700000000000003
1207,Cc1c2c(cc3nsnc13)N(C)CCN2C,0.732292,-2.56
1208,CCOc1cc2c(c3nsnc13)OC(CC)C2,0.633784,-2.2
1209,CCNc1c2c(c(C(C)CC)c3nsnc13)C1CCC2CC1,1.151957,-2.4400000000000004
1210,CCCN(CC)c1ccc2nsnc2c1C,1.273313,-2.3200000000000003
1211,CCc1c2c(c(CC)c3nsnc13)OCC2,0.889393,-2.47
1212,CCN(C)c1c(C(C)C)ccc2nsnc12,1.333786,-2.2800000000000002
1213,CCCc1c(C)cc2nsnc2c1OCC,0.689871,-2.2800000000000002
1214,CCOc1cc(CC)c(C)c2nsnc12,0.518437,-2.23
1215,CC1CCOc2cc3nsnc3cc21,0.586063,-2.27
1216,CCN1CCc2cc3nsnc3c(C)c21,0.78459,-2.55
1217,COc1cc2c(c3nsnc13)N(C)CCC2,0.655173,-2.4000000000000004
1218,CC1Cc2c(c3c(c4nsnc24)OCCC3)O1,0.652241,-2.4000000000000004
1219,CCC1CN(C)c2ccc3nsnc3c21,0.790381,-2.35
1220,CC(C)c1cc2nsnc2c2c1CCO2,0.836425,-2.27
1221,CCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,1.435862,-2.42
1222,CCCN1CCN(C)c2cc3nsnc3cc21,0.689661,-2.7
1223,CCCOCCc1c2c(cc3nsnc13)C1CCC2CC1,1.290225,-2.39
1224,COc1cc(N(C)C(C)C)cc2nsnc12,0.859886,-2.47
1225,CCC1Oc2ccc3nsnc3c2OC1C,0.653902,-2.2800000000000002
1226,CCc1c2c(cc3nsnc13)N(C)CCO2,0.732083,-2.55
1227,CC1CN(C(C)C)c2cc3nsnc3cc21,0.885436,-2.5300000000000002
1228,CCCc1cc(OC)c(NC)c2nsnc12,0.755312,-2.38
1229,CCc1cc2nsnc2c(N(C)C)c1OC,1.008824,-2.33
1230,CCCc1cc2nsnc2c2c1OCC2,0.887541,-2.3200000000000003
1231,CCC(C)Oc1cc(OC)cc2nsnc12,0.80503,-2.29
1232,CCC(C)c1ccc(C(C)C)c2nsnc12,1.220986,-2.3600000000000003
1233,Cc1c2c(c3nsnc3c1C)OCC2C,0.754392,-2.3200000000000003
1234,CCc1cc(C)c2nsnc2c1NC,0.500269,-2.39
1235,CN(C)c1c2c(cc3nsnc13)CCO2,0.742812,-2.4000000000000004
1236,COc1cc(C)c2nsnc2c1N(C)C,0.875385,-2.27
1237,Cc1ccc(N(C)CC(C)C)c2nsnc12,1.013382,-2.41
1238,c1c2c(cc3nsnc13)C1CCC2CC1,1.075497,-2.33
1239,CCCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.331132,-2.4400000000000004
1240,CCC(C)c1c2c(cc3nsnc13)OC(C)CO2,1.173544,-2.4000000000000004
1241,CCN1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],0.859299,-2.39
1242,CCOc1cc2nsnc2c(OC)c1OC,0.767968,-2.3
1243,CCCNc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,1.112564,-2.49
1244,CN(C)c1cc2nsnc2c2c1CCCN2,0.778145,-2.45
1245,CNc1c(N(C)C(C)C)ccc2nsnc12,1.16304,-2.3200000000000003
1246,CCc1c2c(cc3nsnc13)N(C)C(C)C2,0.705398,-2.56
1247,CCOc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,1.201966,-2.37
1248,COCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.048466,-2.5700000000000003
1249,CCC(C)Nc1c2c(cc3nsnc13)CCC2,0.898931,-2.3200000000000003
1250,CCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,1.241906,-2.47
1251,CCN1CCN(CC)c2c1cc1nsnc1c2OC(C)C,1.267935,-2.6
1252,CC1CCc2ccc3nsnc3c21,0.597253,-2.27
1253,CCc1ccc(NC)c2nsnc12,0.656531,-2.38
1254,CCCOc1c(CC)c(C)cc2nsnc12,0.801279,-2.2800000000000002
1255,CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,0.858421,-2.39
1256,Cc1cc2nsnc2c2c1OCC2C,0.606091,-2.34
1257,CNc1c2c(cc3nsnc13)CCCN2C,0.753656,-2.43
1258,CCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.232008,-2.39
1259,CC1COc2c(cc(C(C)C)c3nsnc23)O1,0.819512,-2.34
1260,COc1c(C)c2c(c3nsnc13)CCN2C,0.620389,-2.37
1261,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2C1,1.184715,-2.48
1262,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,1.051767,-2.77
1263,CCCc1c(C)c(CC)cc2nsnc12,1.002916,-2.3600000000000003
1264,CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.006323,-2.47
1265,COCCN1CCN(C)c2c1cc1nsnc1c2C,0.859164,-2.55
1266,CC(C)CN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.014423,-2.6
1267,COc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.895917,-2.58
1268,COc1cc2nsnc2cc1C(C)C,0.902426,-2.35
1269,CCCc1cc2c(c3nsnc13)NCCO2,0.937796,-2.4000000000000004
1270,CCNc1c(C)c(N(C)C)cc2nsnc12,0.879893,-2.39
1271,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC,0.727048,-2.66
1272,C1Cc2c(c3c(c4nsnc24)OCC3)O1,0.531415,-2.31
1273,CC1COc2c(c3c(c4nsnc24)CCO3)O1,0.582925,-2.4000000000000004
1274,COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,1.017624,-2.4000000000000004
1275,COc1c2c(c(OC)c3nsnc13)C1CCC2C1,0.98823,-2.33
1276,CCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,0.762949,-2.2800000000000002
1277,Cc1ccc(OCC(C)C)c2nsnc12,0.671839,-2.3
1278,CNc1c(C)cc(N(C)C)c2nsnc12,0.863639,-2.37
1279,CCOc1c(OCC(C)C)ccc2nsnc12,0.888931,-2.16
1280,CCOc1ccc2nsnc2c1CC(C)C,0.845475,-2.3
1281,CCc1c(OC)c(OC)cc2nsnc12,0.664526,-2.39
1282,CCc1c2c(cc3nsnc13)N(C)CC2,0.685559,-2.56
1283,CNc1cc(OC)c(C(C)C)c2nsnc12,0.856075,-2.49
1284,COc1c(C(C)C)cc(C)c2nsnc12,0.883857,-2.16
1285,CCC(C)N1CCc2ccc3nsnc3c21,1.182884,-2.4000000000000004
1286,CCc1c2c(c(OC)c3nsnc13)CCO2,0.792891,-2.39
1287,CCC(C)c1c2c(cc3nsnc13)C1CCC2C1,1.300975,-2.46
1288,CCCNc1c(C)c(OC)cc2nsnc12,0.555464,-2.46
1289,CN1CCNc2c1ccc1nsnc21,0.48939,-2.41
1290,CCOc1c2c(c(NC)c3nsnc13)N(C)CCN2C,0.918864,-2.51
1291,CNc1c(OC)c(C)c(OC)c2nsnc12,0.732697,-2.33
1292,CCc1c(C)cc2nsnc2c1N(C)C,0.981194,-2.3200000000000003
1293,CCCOc1cc(CC)cc2nsnc12,0.970055,-2.24
1294,CCCN1CCN(C)c2c1c(NC)c1nsnc1c2C,1.006373,-2.47
1295,COc1cc2c(c3nsnc13)CCCO2,0.552152,-2.39
1296,Cc1ccc2nsnc2c1OCC(C)C,0.883783,-2.3200000000000003
1297,Cc1cc2c(c3nsnc13)CC(C)CO2,0.578429,-2.38
1298,CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,1.380516,-2.43
1299,C1Cc2c3c(c4nsnc4c2N1)OCCO3,0.560858,-2.38
1300,CCCC1COc2cc(C)c3nsnc3c2O1,1.148225,-2.33
1301,COc1cc2nsnc2c2c1CCOC2,0.519049,-2.33
1302,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.894872,-2.83
1303,COc1cc(N(C)C(C)C)c2nsnc2c1,0.81343,-2.41
1304,COc1c(C)cc(NC(C)C)c2nsnc12,0.824323,-2.3600000000000003
1305,CC1Oc2cc3nsnc3cc2C1C,0.624471,-2.33
1306,Cc1cc2nsnc2c2c1OCC2,0.477192,-2.33
1307,CCCc1c2c(cc3nsnc13)OC(C)C2,0.715372,-2.41
1308,CCC1Cc2cc3nsnc3cc2CCO1,0.753835,-2.23
1309,CCN(C)c1c(OC)c(C)cc2nsnc12,1.16014,-2.38
1310,CCCOc1c2c(cc3nsnc13)OCC2C,0.734627,-2.33
1311,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,0.92026,-2.5300000000000002
1312,CCOc1cc(C(C)CC)c2nsnc2c1,0.946095,-2.3
1313,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.227385,-2.49
1314,CCOc1ccc2nsnc2c1NC(C)C,0.851569,-2.3600000000000003
1315,CCN(C)c1cc(C(C)C)c2nsnc2c1,0.905483,-2.49
1316,CCCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,1.418238,-2.5300000000000002
1317,CCCc1c2c(cc3nsnc13)N(CC)CN2C,0.879511,-2.77
1318,CC(C)Cc1c(C(C)C)ccc2nsnc12,1.057926,-2.3200000000000003
1319,CCC(C)Nc1cc(C)c(C)c2nsnc12,0.820466,-2.4400000000000004
1320,COCCc1cccc2nsnc12,1.069895,-2.2
1321,CCN1c2cc3nsnc3cc2CC1C,0.674887,-2.5300000000000002
1322,CCC(C)c1c2c(c(NC)c3nsnc13)C1CCC2CC1,1.196265,-2.49
1323,CCc1c2c(cc3nsnc13)CCO2,0.676775,-2.4000000000000004
1324,Cc1cc2c(c3nsnc13)CCCCN2C,0.744333,-2.4000000000000004
1325,CCCc1cc2nsnc2cc1CCOC,1.132087,-2.2800000000000002
1326,CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,0.906016,-2.37
1327,COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,1.066884,-2.3600000000000003
1328,CCCCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,1.586651,-2.42
1329,CCc1cc2c(c3nsnc13)OCCC2,0.720674,-2.35
1330,CNc1cc2c(c3nsnc13)OC(C)C2,0.544488,-2.34
1331,CCOc1cc(NC)c2nsnc2c1C,0.475289,-2.46
1332,CCc1cc(OC(C)CC)c2nsnc2c1,1.080993,-2.27
1333,CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,0.949741,-2.5
1334,COc1c2c(cc3nsnc13)CCN2C,0.661928,-2.45
1335,CCCCOc1cc2nsnc2cc1OCC,1.001916,-2.3200000000000003
1336,CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,1.234237,-2.48
1337,CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,1.251801,-2.59
1338,CC(C)OCCc1c2c(cc3nsnc13)OCCO2,1.182404,-2.3600000000000003
1339,CC(C)N1CCCc2cc3nsnc3cc21,0.842032,-2.47
1340,COc1c2c(c(OC)c3nsnc13)OCCO2,0.63525,-2.26
1341,CCNc1c2c(cc3nsnc13)C(CC)CO2,0.791781,-2.42
1342,CCCN(CC)c1ccc2nsnc2c1,0.949606,-2.1900000000000004
1343,CN(C)c1cc2c(c3nsnc13)OCC2,0.649748,-2.31
1344,CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,0.960154,-2.5
1345,CCc1c2c(cc3nsnc13)N(C)CCN2CC,0.948644,-2.5700000000000003
1346,CNc1cc(N(C)C)c(C)c2nsnc12,0.691079,-2.46
1347,CCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,0.968192,-2.31
1348,CCCc1cc(C)c(CCC)c2nsnc12,1.183738,-2.37
1349,Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,1.125648,-2.46
1350,CCOc1c(OC)c(C)c(C)c2nsnc12,0.761814,-2.2800000000000002
1351,CNc1c(C)c(OC)c(C)c2nsnc12,0.645838,-2.4000000000000004
1352,CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,0.908779,-2.5
