sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
2,2.960820000000002,62.69900000000003,222.082684068,35.010000000000005,9.202487603490363,5.150278469152809,3.4196649502241088,2.4745305142517675,1.8011088774035855,10.01898418441809,5.880575212493029,3.9481126380797638,3.017100364528841,2.327162451642476,0.4545454545454545,-1.16,10.360920365298133,4.144508161994688,1.6944390457776597,93.41316266291744,0,2,0,0,0,4,0,4,1,2,3,0,0,15,0,3,80,0.1512190403988263,-0.4911860190350703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.783500000000001,65.52300000000002,221.09866848,29.020000000000003,9.266396934908787,5.100392826992545,4.211610605791993,2.3171259824482773,1.6610798075245847,10.082893515836515,5.8306895703327655,4.740058293647649,2.8738179951467697,2.178456801868159,0.4545454545454545,-1.16,10.360920365298133,4.144508161994688,2.259636438574126,94.05945110361392,0,2,0,0,0,4,0,4,1,2,3,0,0,15,0,3,80,0.10634954901219744,-0.3742766739078337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.691000000000004,96.09500000000006,331.17183342,38.25,14.262585374112687,8.829232774364264,6.994298820446344,5.694422475686742,4.5873656241902205,15.079081955040412,9.559529517704485,7.522746508302001,6.2228701635424,5.1338062420213655,0.6666666666666666,-1.3600000000000003,15.184316073536856,5.930369176789154,2.2353988317533275,141.71592882683862,3,2,0,0,2,5,0,5,1,5,5,0,1,23,0,4,124,0.15128425700575818,-0.4940498087697022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.579320000000001,64.63400000000003,238.077598688,44.24,9.826278843578056,5.097767010341481,3.4850408015420604,2.7122910265740465,1.944726121456494,10.64277542450578,5.8280637536817,4.013488489397717,3.2407387144297015,2.5689109259705702,0.4545454545454545,-1.36,11.13515636344608,4.251632059333992,1.4272408514632862,98.52670789242431,0,2,0,0,0,5,0,5,1,2,3,0,0,16,0,4,86,0.1660242895497729,-0.4924897599162446,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2.7971200000000014,64.49000000000004,238.077598688,44.24,9.610735893954226,5.201990733068782,3.534748481721744,2.318955169342493,1.5387616855672035,10.427232474881952,5.932287476409003,4.0631961695774,2.8474028571981487,2.1427256484801958,0.4545454545454545,-1.36,11.13515636344608,4.653653089882842,1.8242128584965471,98.52670789242431,0,2,0,0,0,5,0,5,1,2,4,0,0,16,0,4,86,0.18981229927183607,-0.492767397690617,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4.828800000000004,89.50170000000006,301.161268736,37.81,13.070260194965398,8.276741242969033,6.843479983977223,5.226048158972868,4.456739018115291,13.886756775893126,9.007037986309255,7.371927671832878,5.754495846828524,5.035280276170608,0.6470588235294118,-1.16,13.499300517419588,4.939856190213815,1.9135484151948288,130.0274699963398,3,2,0,0,2,4,1,4,1,5,3,0,1,21,1,3,112,0.12797688236623278,-0.3807862520455919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.8756000000000013,66.75900000000004,250.077598688,44.24000000000001,10.005923408339637,5.751415855183468,4.674232471574574,3.031865333393156,2.189558040364274,10.82241998926736,6.481712598523688,5.202680159430228,3.574435183670229,2.7237650488787097,0.5,-1.36,10.772629922717387,3.837968238508779,1.6509578861658245,103.88581885329164,1,2,0,2,0,5,0,5,2,3,1,0,0,17,0,4,90,0.19030413773132387,-0.4823212377145719,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.885720000000002,60.67900000000003,220.06703400400002,35.010000000000005,8.779837872679991,5.1947900128955276,3.984396551226767,3.0549349340876684,2.2272293945075465,9.596334453607717,5.925086756235747,4.512844239082422,3.5975047843647423,2.7687197967909145,0.4545454545454545,-1.16,9.094017447199263,3.16705733975947,1.1745934809470662,92.4073315093882,1,2,0,1,0,4,0,4,2,3,1,0,0,15,0,3,78,0.12768821391501242,-0.4922896337962357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.93462,51.35100000000002,192.035733876,35.010000000000005,7.202487603490362,4.2360649067797125,3.2315605702679533,2.4307637015930195,1.7832304123931546,8.01898418441809,4.966361650119935,3.7600082581236087,2.9733335518700925,2.3092839866320447,0.3333333333333333,-1.16,7.263368639112564,2.416707277087839,0.8906459009388653,79.67744728059495,1,2,0,0,0,4,0,4,2,3,0,0,0,13,0,3,66,0.15139395408283582,-0.4905453559066849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.688600000000001,70.00900000000004,249.0935831,38.25,10.011508518556123,5.9506005797300805,4.371996662278017,3.3565469460592743,2.1939061670906184,10.828005099483848,6.680897323070301,4.900444350133672,3.9132389587577663,2.7031297271586467,0.5,-1.36,10.772629922717387,4.143179752775135,1.7423054480273072,104.53210729398819,1,2,0,1,0,5,0,5,2,3,2,0,0,17,0,4,90,0.14455216593680306,-0.4894855165950847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.6038200000000007,61.07670000000003,207.083018416,37.81,8.587132531839952,4.700372408139517,3.273241939739255,2.549330771917405,1.6720552878377168,9.403629112767677,5.430669151479738,3.8016896275949104,3.0777784597730613,2.2843949975844766,0.4,-1.16,9.3971519262254,3.534491415192507,1.2619116999236306,87.48453750262196,0,2,0,0,0,4,1,4,1,2,2,0,0,14,1,3,74,0.1276517504891303,-0.3862703275994259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,3.1022000000000016,84.08600000000004,292.13578226,41.49000000000001,12.381371844866454,7.055992577379707,5.134044975528969,4.117570520008415,2.778053988965967,13.19786842579418,7.786289320719928,5.662492663384625,4.6601403702854896,3.3041075632048584,0.5714285714285714,-1.5599999999999998,13.424313785563015,5.08698914389221,1.8172387254149176,123.02182519298478,1,2,0,1,0,6,0,6,2,3,4,0,0,20,0,5,108,0.17285717208016166,-0.4921070411424176,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.570720000000001,60.51500000000003,220.06703400400002,35.010000000000005,8.779837872679991,5.129911756897063,4.253398952457158,2.8970765443201154,2.1040402609798106,9.596334453607717,5.860208500237287,4.781846640312815,3.4396463945971885,2.6300938352187013,0.4545454545454545,-1.16,9.094017447199263,3.16705733975947,1.3175371795516653,92.4073315093882,1,2,0,1,0,4,0,4,2,3,0,0,0,15,0,3,78,0.1512740677337753,-0.4906064396086136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.926000000000001,65.57100000000004,221.09866848,29.020000000000003,9.266396934908787,5.178103526863497,3.7772696757136335,2.8966835461886387,1.5878093413640064,10.082893515836515,5.9084002702037175,4.305717363569288,3.4392533964657126,2.1326344605105416,0.4545454545454545,-1.16,10.360920365298133,4.144508161994688,1.813982429242788,94.05945110361392,0,2,0,1,0,4,0,4,1,2,3,0,0,15,0,3,80,0.12757332532853422,-0.3700610698412452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.2789,64.16400000000003,238.077598688,44.24000000000001,9.3951929443304,5.223428446358271,3.3500205284804863,2.345785678594214,1.622640012752902,10.211689525258127,5.953725189698492,3.878468216336141,2.8883555288712883,2.1841289440791307,0.4545454545454545,-1.2000000000000002,11.290306040698605,5.22603550295858,2.1487654320987657,98.52670789242431,0,2,0,0,0,5,0,5,1,2,5,0,0,16,0,4,86,0.12440574333802715,-0.4935120065411152,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.8051000000000013,67.01700000000004,250.077598688,44.24000000000001,9.732056237513868,5.935970967793006,4.126372133962978,2.825186249493292,2.0504760589230733,10.548552818441596,6.6662677111332265,4.654819821818633,3.3677560997703657,2.5765296331619627,0.5,-1.36,10.772629922717387,4.486301020408163,1.8414495875326409,103.88581885329168,1,2,0,0,0,5,0,5,2,3,3,0,0,17,0,4,90,0.1901030748967292,-0.4893053830913736,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.431000000000002,67.17400000000004,236.09833413200002,35.010000000000005,9.857188141869617,5.660254423796626,3.904623550987695,2.7066191097922783,1.5827456256841943,10.673684722797342,6.390551167136848,4.4330712388433495,3.249188960069352,2.143142203945588,0.5,-1.16,11.329108254259767,4.783666223886004,2.1641029468625983,99.77810477731406,0,2,0,1,0,4,0,4,1,2,4,0,0,16,0,3,86,0.12182769344887565,-0.4906482871751207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.812000000000001,92.11100000000006,305.167416736,35.50000000000001,13.420337149902547,7.485533178730381,5.936147904498219,4.647045430579925,2.9137010214687367,14.236833730830275,8.215829922070602,6.4645955923538745,5.189615280857,3.4433116251290175,0.6,-1.56,14.380319391846735,5.32957019769781,2.2144974392078467,130.03305574807786,1,2,0,1,0,6,0,6,2,3,3,0,0,21,0,5,114,0.1298785128855744,-0.3710200117374607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,2.546100000000001,67.52800000000002,237.0935831,38.25,9.727051468179948,5.361123507015934,3.52154444011105,2.511072906379563,1.5587593422090091,10.543548049107674,6.0914202503561565,4.049992127966705,3.0536427566566364,2.0954310270799983,0.4545454545454545,-1.36,11.13515636344608,4.653653089882842,1.949380583192644,99.1729963331208,0,2,0,0,0,5,0,5,1,2,4,0,0,16,0,4,86,0.12784601952116034,-0.4937235660919222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.9125,67.76940000000003,249.0935831,51.85,10.174645225372652,5.681276243664486,4.1201371579556945,2.6117914729922327,1.857140140696952,10.991141806300378,6.411572987004707,4.648584845811351,3.1543613232693066,2.401965259843487,0.4166666666666667,-1.4900000000000002,11.979880229701287,4.791515001896983,2.1485630013659756,104.5640872724586,0,2,0,0,0,4,0,5,1,2,3,0,0,17,0,4,90,0.2335222839527487,-0.8265916458981045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.8035000000000005,66.99500000000003,250.077598688,44.24000000000001,9.895192944330402,5.868596653247197,4.303809507645402,2.855975552827192,2.124768285269005,10.711689525258127,6.598893396587418,4.832257195501058,3.398545403104265,2.678103782319688,0.5,-1.36,10.772629922717387,4.143179752775135,1.7423054480273072,103.88581885329168,1,2,0,1,0,5,0,5,2,3,2,0,0,17,0,4,90,0.1664340302995861,-0.4854697051402353,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.8366000000000007,69.98970000000003,249.0935831,47.040000000000006,9.986944653866537,5.979350764013728,4.433181882630285,2.960800329508848,2.2045693420308736,10.803441234794263,6.709647507353947,4.9616295704859406,3.4892480173645035,2.7628897584851018,0.5,-1.36,10.772629922717387,4.143179752775135,1.7423054480273072,104.32213580739284,1,2,0,1,0,5,1,5,2,3,3,0,0,17,1,4,90,0.15171256455046736,-0.4876841520566029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.865000000000001,67.60270000000004,237.0935831,47.04,9.865624310306895,5.195460345029555,3.909192261708986,2.625917001596348,1.8064207426421264,10.68212089123462,5.9257570883697746,4.437639949564642,3.1543646894520037,2.3647411590963543,0.4545454545454545,-1.3600000000000003,11.13515636344608,4.251632059333992,1.6075064878892735,98.96302484652549,0,2,0,0,0,5,1,5,1,2,3,0,0,16,1,4,86,0.14830368654598733,-0.4943533956923328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0425000000000013,62.579000000000036,222.082684068,35.010000000000005,8.986944653866537,5.233611802486141,3.386275053820837,2.3045658141933165,1.50885766960247,9.803441234794263,5.963908545826363,3.914722741676493,2.8330135020489715,2.093145343245434,0.4545454545454545,-1.16,10.360920365298133,4.5728303850156085,1.9466376833135155,93.41316266291744,0,2,0,0,0,4,0,4,1,2,4,0,0,15,0,3,80,0.1478192277148529,-0.4912108718426629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.4134,62.378000000000036,236.06194862400002,44.24000000000001,9.188086163143852,5.319067830390486,3.870693105011157,2.9532077173908067,2.1086964588776373,10.00458274407158,6.0493645737307045,4.399140792866811,3.495777567667881,2.634750033116528,0.4545454545454545,-1.36,9.83701137204142,3.5894434137291285,1.2756810510859824,97.52087673889505,1,2,0,1,0,5,0,5,2,3,2,0,0,16,0,4,84,0.15440272133084368,-0.4939267028960432,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.7971200000000014,64.49000000000002,238.077598688,44.24000000000001,9.610735893954226,5.201990733068782,3.5133693931255223,2.3727993165547154,1.5813381452546929,10.427232474881952,5.932287476409003,4.041817080981176,2.9153691668317885,2.107391719493583,0.4545454545454545,-1.36,11.13515636344608,4.653653089882842,1.8242128584965471,98.52670789242431,0,2,0,0,0,5,0,5,1,2,4,0,0,16,0,4,86,0.15397361013762834,-0.4939406692350506,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.368900000000001,65.02000000000002,234.082684068,35.010000000000005,9.323807947050007,5.647295833198192,4.221106479453732,3.291674556549912,2.5462571799572027,10.140304527977733,6.3775925765384125,4.749554167309388,3.834244406826986,3.099592677007887,0.5,-1.0,10.173010380622838,4.107638888888889,1.5281632653061223,98.77227362378478,1,2,0,0,0,4,0,4,1,3,3,0,0,16,0,3,84,0.10777242740591528,-0.38434522501341695,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4.961000000000004,84.73800000000007,286.150369704,25.78,12.407123488148866,8.14402574177479,6.397995268893836,5.397860683411262,4.629165250908672,13.223620069076594,8.874322485115009,6.926442956749492,5.926308371266918,5.2266126849420145,0.6470588235294118,-0.96,12.756068128892856,4.798391032368132,1.6188393129863443,124.47760781273176,3,2,0,0,2,3,0,3,1,5,3,0,1,20,0,2,106,0.10806861650226404,-0.17262664926661248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4,3.9022000000000028,80.30900000000005,273.129968608,29.020000000000003,11.517473790465354,7.294210607858098,5.98848697785517,4.817991648769955,4.0704086578223855,12.33397037139308,8.024507351198316,6.516934665710826,5.360561499047028,4.600019261482669,0.6,-1.16,11.648864541465732,4.16779475265776,1.5547428867330584,117.50755725414189,2,2,0,2,2,4,0,4,1,4,3,0,1,19,0,3,100,0.12788118202023047,-0.3725282375101546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.1516999999999995,84.49270000000004,305.13103122800004,69.28999999999999,12.511128356863376,7.2047138236084285,5.154209926679279,3.898559701524472,2.7068239681670088,13.327624937791104,7.935010566948647,5.682657614534935,4.441129551801546,3.241253289239666,0.5,-1.89,14.06439713611295,5.477954834314753,2.309744156025216,127.59783620153402,1,2,0,0,0,6,1,7,2,3,3,0,0,21,1,6,112,0.2574013027960635,-0.8266524708074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,3.9108000000000023,86.86100000000003,303.140533292,38.25,12.848371811739593,7.829232774364265,6.233366398119931,5.3216866544853385,4.238391400802602,13.664868392667318,8.559529517704485,6.761814085975588,5.850134342340996,4.784832018633746,0.625,-1.3600000000000003,13.313138633270487,4.833784702035853,1.7287459297003789,128.9860445980454,3,2,0,0,2,5,0,5,1,5,3,0,1,21,0,4,112,0.15128425699502435,-0.49404980876972293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.698500000000002,91.77900000000004,304.172167768,32.260000000000005,13.387337116775685,7.890154559299523,6.167060214679892,4.372796750083187,3.2258201988918085,14.203833697703411,8.620451302639742,6.695507902535549,4.915366600360262,3.7791556959424932,0.625,-1.36,14.571987385583622,5.793888323282952,2.477771655013016,130.6381641922711,1,2,0,0,0,5,0,5,2,3,4,0,0,21,0,4,114,0.1097036791619741,-0.3708596864748032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,3.2788000000000017,87.12440000000004,315.140533292,51.85,13.132828862115765,8.27472795534005,6.579235740665309,5.269049899795432,4.3272426354960185,13.949325443043492,9.00502469868027,7.107683428520966,5.8116197500725075,4.8568532391563,0.5882352941176471,-1.4900000000000002,14.124560425792366,5.301133755937241,1.98202354357796,134.3771355373832,3,2,0,0,2,4,0,5,1,5,3,0,1,22,0,4,116,0.2371005938200497,-0.8267958727213247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
