Index,smiles,complexity,atoms,DelE_red(V),MW,btz,scaffold1,scaffold2,scaffold3,scaffold4,scaffold5
1264,CCC1Oc2ccc3nsnc3c2OC1C,3,16,1.57,236.0619486,1,0,0,0,0,0
1265,CCc1c2c(cc3nsnc13)N(C)CCO2,4,16,1.3,235.077933,1,0,0,0,0,0
1267,CC1CN(C(C)C)c2cc3nsnc3cc21,3,16,1.32,233.0986685,1,0,0,0,0,0
1268,CCCc1cc(OC)c(NC)c2nsnc12,6,16,1.47,237.0935831,1,0,0,0,0,0
1270,CCc1cc2nsnc2c(N(C)C)c1OC,7,16,1.52,237.0935831,1,0,0,0,0,0
1271,CCCc1cc2nsnc2c2c1OCC2,4,15,1.53,220.067034,1,0,0,0,0,0
1272,CCC(C)Oc1cc(OC)cc2nsnc12,4,16,1.56,238.0775987,1,0,0,0,0,0
1273,CCC(C)c1ccc(C(C)C)c2nsnc12,4,16,1.49,234.1190696,1,0,0,0,0,0
1274,Cc1c2c(c3nsnc3c1C)OCC2C,6,15,1.53,220.067034,1,0,0,0,0,0
1276,CCc1cc(C)c2nsnc2c1NC,6,14,1.46,207.0830184,1,0,0,0,0,0
1277,CN(C)c1c2c(cc3nsnc13)CCO2,5,15,1.45,221.062283,1,0,0,0,0,0
1278,COc1cc(C)c2nsnc2c1N(C)C,7,15,1.58,223.077933,1,0,0,0,0,0
1279,Cc1ccc(N(C)CC(C)C)c2nsnc12,5,16,1.44,235.1143185,1,0,0,0,0,0
1280,c1c2c(cc3nsnc13)C1CCC2CC1,4,15,1.52,216.0721194,1,0,0,0,0,1
1281,CCCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,4,22,1.41,317.1561834,1,0,0,0,1,0
1283,CCC(C)c1c2c(cc3nsnc13)OC(C)CO2,4,18,1.45,264.0932488,1,0,0,1,0,0
1284,CCN1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],6,20,1.46,291.1153812,1,0,1,0,0,0
1285,CCOc1cc2nsnc2c(OC)c1OC,6,16,1.55,240.0568632,1,0,0,0,0,0
1287,CCCNc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,4,22,1.36,315.1769188,1,0,0,0,0,1
1288,CN(C)c1cc2nsnc2c2c1CCCN2,5,16,1.4,234.0939174,1,0,0,0,0,0
1289,CNc1c(N(C)C(C)C)ccc2nsnc12,5,16,1.53,236.1095675,1,0,0,0,0,0
1290,CCc1c2c(cc3nsnc13)N(C)C(C)C2,5,16,1.29,233.0986685,1,0,0,0,0,0
1291,CCOc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,5,22,1.48,318.1401989,1,0,0,0,0,1
1292,COCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,7,21,1.28,306.1514323,1,0,1,0,0,0
1293,CCC(C)Nc1c2c(cc3nsnc13)CCC2,4,17,1.53,247.1143185,1,0,0,0,0,0
1294,CCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,6,19,1.38,279.1041478,1,0,0,1,0,0
1295,CCN1CCN(CC)c2c1cc1nsnc1c2OC(C)C,6,21,1.25,306.1514323,1,0,1,0,0,0
1296,CC1CCc2ccc3nsnc3c21,2,13,1.58,190.0564693,1,0,0,0,0,0
1297,CCc1ccc(NC)c2nsnc12,4,13,1.47,193.0673684,1,0,0,0,0,0
1298,CCCOc1c(CC)c(C)cc2nsnc12,6,16,1.57,236.0983341,1,0,0,0,0,0
1299,CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,4,20,1.46,295.0990624,1,0,0,1,0,0
1301,Cc1cc2nsnc2c2c1OCC2C,4,14,1.51,206.0513839,1,0,0,0,0,0
1302,CNc1c2c(cc3nsnc13)CCCN2C,5,16,1.42,234.0939174,1,0,0,0,0,0
1303,CCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,4,20,1.46,288.1296343,1,0,0,0,0,1
1304,CC1COc2c(cc(C(C)C)c3nsnc23)O1,4,17,1.51,250.0775987,1,0,0,0,0,0
1305,COc1c(C)c2c(c3nsnc13)CCN2C,7,16,1.48,235.077933,1,0,0,0,0,0
1307,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2C1,5,21,1.37,301.1612687,1,0,0,0,1,0
1308,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,6,19,1.08,276.1408676,1,1,0,0,0,0
1309,CCCc1c(C)c(CC)cc2nsnc12,6,15,1.49,220.1034195,1,0,0,0,0,0
1310,CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,5,19,1.38,280.0993968,1,0,0,1,0,0
1311,COCCN1CCN(C)c2c1cc1nsnc1c2C,7,19,1.3,278.1201322,1,0,1,0,0,0
1312,CC(C)CN1CCN(C)c2cc3nsnc3c(N(C)C)c21,7,21,1.25,305.1674167,1,0,1,0,0,0
1314,COc1c2c(cc3nsnc13)N(C)C(OC)N2C,8,18,1.27,266.0837467,1,1,0,0,0,0
1315,COc1cc2nsnc2cc1C(C)C,4,14,1.5,208.067034,1,0,0,0,0,0
1316,CCCc1cc2c(c3nsnc13)NCCO2,3,16,1.45,235.077933,1,0,0,0,0,0
1317,CCNc1c(C)c(N(C)C)cc2nsnc12,7,16,1.46,236.1095675,1,0,0,0,0,0
1318,CCCN1CN(C)c2c1c(C)c1nsnc1c2OC,8,19,1.19,278.1201322,1,1,0,0,0,0
1319,C1Cc2c(c3c(c4nsnc24)OCC3)O1,4,15,1.54,220.0306485,1,0,0,0,0,0
1320,CC1COc2c(c3c(c4nsnc24)CCO3)O1,4,17,1.45,250.0412132,1,0,0,0,0,0
1321,COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,4,22,1.45,317.1561834,1,0,0,0,0,1
1322,COc1c2c(c(OC)c3nsnc13)C1CCC2C1,4,18,1.52,262.0775987,1,0,0,0,1,0
1323,CCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,6,19,1.57,282.0674279,1,0,0,1,0,0
1324,Cc1ccc(OCC(C)C)c2nsnc12,4,15,1.55,222.0826841,1,0,0,0,0,0
1325,CNc1c(C)cc(N(C)C)c2nsnc12,7,15,1.48,222.0939174,1,0,0,0,0,0
1326,CCOc1c(OCC(C)C)ccc2nsnc12,4,17,1.69,252.0932488,1,0,0,0,0,0
1327,CCOc1ccc2nsnc2c1CC(C)C,4,16,1.55,236.0983341,1,0,0,0,0,0
1328,CCc1c(OC)c(OC)cc2nsnc12,6,15,1.46,224.0619486,1,0,0,0,0,0
1329,CCc1c2c(cc3nsnc13)N(C)CC2,5,15,1.29,219.0830184,1,0,0,0,0,0
1330,CNc1cc(OC)c(C(C)C)c2nsnc12,6,16,1.36,237.0935831,1,0,0,0,0,0
1331,COc1c(C(C)C)cc(C)c2nsnc12,6,15,1.69,222.0826841,1,0,0,0,0,0
1332,CCC(C)N1CCc2ccc3nsnc3c21,3,16,1.45,233.0986685,1,0,0,0,0,0
1333,CCc1c2c(c(OC)c3nsnc13)CCO2,6,16,1.46,236.0619486,1,0,0,0,0,0
1334,CCC(C)c1c2c(cc3nsnc13)C1CCC2C1,2,18,1.39,258.1190696,1,0,0,0,1,0
1335,CCCNc1c(C)c(OC)cc2nsnc12,6,16,1.39,237.0935831,1,0,0,0,0,0
1336,CN1CCNc2c1ccc1nsnc21,2,14,1.44,206.0626173,1,0,0,0,0,0
1337,CCOc1c2c(c(NC)c3nsnc13)N(C)CCN2C,8,20,1.34,293.1310312,1,0,1,0,0,0
1339,CNc1c(OC)c(C)c(OC)c2nsnc12,8,16,1.52,239.0728477,1,0,0,0,0,0
1340,CCc1c(C)cc2nsnc2c1N(C)C,7,15,1.53,221.0986685,1,0,0,0,0,0
1342,CCCOc1cc(CC)cc2nsnc12,4,15,1.61,222.0826841,1,0,0,0,0,0
1343,CCCN1CCN(C)c2c1c(NC)c1nsnc1c2C,8,20,1.38,291.1517667,1,0,1,0,0,0
1344,COc1cc2c(c3nsnc13)CCCO2,4,15,1.46,222.0462986,1,0,0,0,0,0
1345,Cc1ccc2nsnc2c1OCC(C)C,4,15,1.53,222.0826841,1,0,0,0,0,0
1346,Cc1cc2c(c3nsnc13)CC(C)CO2,4,15,1.47,220.067034,1,0,0,0,0,0
1347,CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,3,21,1.42,302.1452843,1,0,0,0,1,0
1349,C1Cc2c3c(c4nsnc4c2N1)OCCO3,3,16,1.47,235.0415475,1,0,0,0,0,0
1350,CCCC1COc2cc(C)c3nsnc3c2O1,4,17,1.52,250.0775987,1,0,0,0,0,0
1351,COc1cc2nsnc2c2c1CCOC2,5,15,1.52,222.0462986,1,0,0,0,0,0
1352,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,20,1.02,290.1565177,1,1,0,0,0,0
1353,COc1cc(N(C)C(C)C)c2nsnc2c1,5,16,1.44,237.0935831,1,0,0,0,0,0
1354,COc1c(C)cc(NC(C)C)c2nsnc12,6,16,1.49,237.0935831,1,0,0,0,0,0
1355,CC1Oc2cc3nsnc3cc2C1C,2,14,1.52,206.0513839,1,0,0,0,0,0
1356,Cc1cc2nsnc2c2c1OCC2,4,13,1.52,192.0357339,1,0,0,0,0,0
1357,CCCc1c2c(cc3nsnc13)OC(C)C2,4,16,1.44,234.0826841,1,0,0,0,0,0
1358,CCC1Cc2cc3nsnc3cc2CCO1,3,16,1.62,234.0826841,1,0,0,0,0,0
1359,CCN(C)c1c(OC)c(C)cc2nsnc12,7,16,1.47,237.0935831,1,0,0,0,0,0
1360,CCCOc1c2c(cc3nsnc13)OCC2C,4,17,1.52,250.0775987,1,0,0,0,0,0
1361,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,7,20,1.32,292.1357823,1,0,1,0,0,0
1362,CCOc1cc(C(C)CC)c2nsnc2c1,4,16,1.55,236.0983341,1,0,0,0,0,0
1363,CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,22,1.36,315.1769188,1,0,0,0,0,1
1364,CCOc1ccc2nsnc2c1NC(C)C,4,16,1.49,237.0935831,1,0,0,0,0,0
1365,CCN(C)c1cc(C(C)C)c2nsnc2c1,5,16,1.36,235.1143185,1,0,0,0,0,0
1367,CCCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,8,21,1.32,304.1721678,1,0,1,0,0,0
1368,CCCc1c2c(cc3nsnc13)N(CC)CN2C,6,18,1.08,262.1252176,1,1,0,0,0,0
1369,CC(C)Cc1c(C(C)C)ccc2nsnc12,4,16,1.53,234.1190696,1,0,0,0,0,0
1370,CCC(C)Nc1cc(C)c(C)c2nsnc12,6,16,1.41,235.1143185,1,0,0,0,0,0
1371,COCCc1cccc2nsnc12,3,13,1.65,194.0513839,1,0,0,0,0,0
1372,CCN1c2cc3nsnc3cc2CC1C,3,15,1.32,219.0830184,1,0,0,0,0,0
1373,CCC(C)c1c2c(c(NC)c3nsnc13)C1CCC2CC1,4,21,1.36,301.1612687,1,0,0,0,0,1
1374,CCc1c2c(cc3nsnc13)CCO2,4,14,1.45,206.0513839,1,0,0,0,0,0
1375,Cc1cc2c(c3nsnc13)CCCCN2C,5,16,1.45,233.0986685,1,0,0,0,0,0
1376,CCCc1cc2nsnc2cc1CCOC,5,16,1.57,236.0983341,1,0,0,0,0,0
1377,CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,6,19,1.48,280.0881634,1,0,0,1,0,0
1378,COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,6,22,1.49,317.1561834,1,0,0,0,0,1
1380,CCc1cc2c(c3nsnc13)OCCC2,4,15,1.5,220.067034,1,0,0,0,0,0
1381,CNc1cc2c(c3nsnc13)OC(C)C2,4,15,1.51,221.062283,1,0,0,0,0,0
1382,CCOc1cc(NC)c2nsnc2c1C,6,15,1.39,223.077933,1,0,0,0,0,0
1383,CCc1cc(OC(C)CC)c2nsnc2c1,4,16,1.58,236.0983341,1,0,0,0,0,0
1384,CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,4,20,1.35,286.1503697,1,0,0,0,1,0
1385,COc1c2c(cc3nsnc13)CCN2C,5,15,1.4,221.062283,1,0,0,0,0,0
1386,CCCCOc1cc2nsnc2cc1OCC,4,17,1.53,252.0932488,1,0,0,0,0,0
1387,CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,6,22,1.37,317.1561834,1,0,0,0,1,0
1388,CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,8,21,1.26,304.1721678,1,0,1,0,0,0
1390,CC(C)OCCc1c2c(cc3nsnc13)OCCO2,3,19,1.49,280.0881634,1,0,0,1,0,0
1391,CC(C)N1CCCc2cc3nsnc3cc21,3,16,1.38,233.0986685,1,0,0,0,0,0
1392,COc1c2c(c(OC)c3nsnc13)OCCO2,4,17,1.59,254.0361278,1,0,0,1,0,0
1393,CCNc1c2c(cc3nsnc13)C(CC)CO2,4,17,1.43,249.0935831,1,0,0,0,0,0
1394,CCCN(CC)c1ccc2nsnc2c1,3,15,1.66,221.0986685,1,0,0,0,0,0
1395,CN(C)c1cc2c(c3nsnc13)OCC2,5,15,1.54,221.062283,1,0,0,0,0,0
1396,CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,8,19,1.35,277.1361166,1,0,1,0,0,0
1397,CCc1c2c(cc3nsnc13)N(C)CCN2CC,6,18,1.28,262.1252176,1,0,1,0,0,0
1398,CNc1cc(N(C)C)c(C)c2nsnc12,7,15,1.39,222.0939174,1,0,0,0,0,0
1399,CCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,4,20,1.54,288.1296343,1,0,0,0,0,1
1400,CCCc1cc(C)c(CCC)c2nsnc12,6,16,1.48,234.1190696,1,0,0,0,0,0
1401,Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,4,20,1.39,286.1503697,1,0,0,0,0,1
1402,CCOc1c(OC)c(C)c(C)c2nsnc12,8,16,1.57,238.0775987,1,0,0,0,0,0
1403,CNc1c(C)c(OC)c(C)c2nsnc12,8,15,1.45,223.077933,1,0,0,0,0,0
1404,CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,4,18,1.35,265.0884977,1,0,0,1,0,0
1405,CCCc1c(C)cc(OC)c2nsnc12,6,15,1.5,222.0826841,1,0,0,0,0,0
1406,COc1cc2nsnc2c(OC(C)C)c1C,6,16,1.47,238.0775987,1,0,0,0,0,0
1408,CN(C)c1cc2c(c3nsnc13)CCC2,5,15,1.46,219.0830184,1,0,0,0,0,0
1409,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,19,1.3,276.1408676,1,0,1,0,0,0
1410,Cc1cc2c(c3nsnc13)CCCO2,4,14,1.47,206.0513839,1,0,0,0,0,0
1411,CCC(C)Oc1cccc2nsnc12,2,14,1.69,208.067034,1,0,0,0,0,0
1413,CCC1COc2cc(OC)c3nsnc3c21,4,16,1.5,236.0619486,1,0,0,0,0,0
1414,CCOc1c2c(c(CC)c3nsnc13)OC(C)CO2,6,19,1.48,280.0881634,1,0,0,1,0,0
1415,CCC(C)Oc1c(C)c(C)cc2nsnc12,6,16,1.54,236.0983341,1,0,0,0,0,0
1416,COc1cc2nsnc2c2c1OCCC2,4,15,1.37,222.0462986,1,0,0,0,0,0
1418,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CCN2C,6,21,1.21,305.1674167,1,0,1,0,0,0
1419,CCOc1cc2nsnc2c(C)c1OCC,6,16,1.46,238.0775987,1,0,0,0,0,0
1420,CN(C)c1cc2nsnc2c2c1CCN2C,6,16,1.4,234.0939174,1,0,0,0,0,0
1421,CCN(CC)c1cc(NC)c2nsnc2c1,5,16,1.25,236.1095675,1,0,0,0,0,0
1422,Cc1cc(OC(C)C)c2nsnc2c1C,6,15,1.57,222.0826841,1,0,0,0,0,0
1423,COC1COc2c(C)cc3nsnc3c21,5,15,1.58,222.0462986,1,0,0,0,0,0
1424,CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,5,22,1.41,317.1561834,1,0,0,0,1,0
1425,COc1c2c(cc3nsnc13)OC(C)CC2,4,16,1.57,236.0619486,1,0,0,0,0,0
1426,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,6,20,1.24,290.1565177,1,0,1,0,0,0
1427,CCN1CCc2c1ccc1nsnc21,3,14,1.52,205.0673684,1,0,0,0,0,0
1429,CCCCOc1ccc(OCC)c2nsnc12,4,17,1.62,252.0932488,1,0,0,0,0,0
1430,CCC(C)c1cc(C)c(NC)c2nsnc12,6,16,1.45,235.1143185,1,0,0,0,0,0
1431,COCCOc1cccc2nsnc12,3,14,1.63,210.0462986,1,0,0,0,0,0
1432,CCOc1cc2c(c3nsnc13)NC(CC)C2,4,17,1.57,249.0935831,1,0,0,0,0,0
1434,Cc1c(N(C)C)cc2nsnc2c1N(C)C,8,16,1.43,236.1095675,1,0,0,0,0,0
1436,COc1cc(N(C)C)c2nsnc2c1C,7,15,1.44,223.077933,1,0,0,0,0,0
1437,CCOc1cc(NC)c2nsnc2c1NC,6,16,1.4,238.0888321,1,0,0,0,0,0
1438,CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,6,22,1.28,316.1721678,1,0,0,0,1,0
1440,CCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2CC1,5,21,1.4,301.1612687,1,0,0,0,0,1
1441,CCC1Cc2c(C(C)C)cc3nsnc3c2N1,4,17,1.5,247.1143185,1,0,0,0,0,0
1442,CCCOc1c2c(cc3nsnc13)N(CC)CCN2C,6,20,1.34,292.1357823,1,0,1,0,0,0
1443,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,6,20,1.19,292.1357823,1,1,0,0,0,0
1444,CCOc1c(OC)cc(OC)c2nsnc12,6,16,1.61,240.0568632,1,0,0,0,0,0
1445,CCCc1cccc2nsnc12,2,12,1.63,178.0564693,1,0,0,0,0,0
1447,CNc1cc(OCCOC)cc2nsnc12,5,16,1.4,239.0728477,1,0,0,0,0,0
1448,CC1COc2cc3nsnc3c(N(C)C)c2O1,6,17,1.47,251.0728477,1,0,0,1,0,0
1449,CCCc1cc(C)c2nsnc2c1NC,6,15,1.53,221.0986685,1,0,0,0,0,0
1452,CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,8,20,1.27,290.1565177,1,0,1,0,0,0
1453,CCc1c2c(c(OC)c3nsnc13)OCCO2,4,17,1.5,252.0568632,1,0,0,1,0,0
1454,CCc1cc(OC)c2nsnc2c1,4,13,1.54,194.0513839,1,0,0,0,0,0
1456,CCOc1cc2c(c3nsnc13)OCCN2C,4,17,1.52,251.0728477,1,0,0,0,0,0
1457,CCCCc1cc(OC)c2nsnc2c1,4,15,1.54,222.0826841,1,0,0,0,0,0
1458,COc1c2c(cc3nsnc13)OCCN2C,4,16,1.47,237.0571976,1,0,0,0,0,0
1459,CCNc1cc(N(C)C)c(C)c2nsnc12,7,16,1.39,236.1095675,1,0,0,0,0,0
1461,CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,6,20,1.08,292.1357823,1,1,0,0,0,0
1462,CCc1ccc(N(CC)CC)c2nsnc12,5,16,1.41,235.1143185,1,0,0,0,0,0
1463,CCCN1CC(C)Cc2cc3nsnc3cc21,3,17,1.36,247.1143185,1,0,0,0,0,0
1464,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,8,18,1.13,265.0997311,1,1,0,0,0,0
1465,CCCN(C)c1c(C)cc(C)c2nsnc12,7,16,1.51,235.1143185,1,0,0,0,0,0
1466,CCCOc1c(C)cc(OC)c2nsnc12,6,16,1.57,238.0775987,1,0,0,0,0,0
1468,CCCN(C)c1ccc(OC)c2nsnc12,5,16,1.51,237.0935831,1,0,0,0,0,0
1469,CCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,8,19,1.36,276.1408676,1,0,1,0,0,0
1470,CCc1c(OC)ccc2nsnc12,4,13,1.58,194.0513839,1,0,0,0,0,0
1471,CCc1cc2nsnc2c2c1OCC(C)O2,4,16,1.51,236.0619486,1,0,0,0,0,0
1473,c1cc2nsnc2c2c1CCCO2,2,13,1.56,192.0357339,1,0,0,0,0,0
1474,Cc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,6,18,1.4,264.0932488,1,0,0,1,0,0
1475,CC(C)COc1c2c(cc3nsnc13)OCCO2,3,18,1.56,266.0725133,1,0,0,1,0,0
1476,CCC1COc2cc3nsnc3cc21,2,14,1.53,206.0513839,1,0,0,0,0,0
1477,CC1Cc2c3c(c4nsnc4c2C1)OCCC3,4,17,1.46,246.0826841,1,0,0,0,0,0
1478,CCCc1cc(OC(C)C)c2nsnc2c1,4,16,1.62,236.0983341,1,0,0,0,0,0
1479,CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2CC1,5,22,1.39,316.1721678,1,0,0,0,0,1
1480,CNc1c(CCOC)ccc2nsnc12,5,15,1.52,223.077933,1,0,0,0,0,0
1481,CCCNc1cc2c(c3nsnc13)OCC2,4,16,1.51,235.077933,1,0,0,0,0,0
1482,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,4,20,1.52,292.1245489,1,0,0,1,0,0
1483,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,20,1.2,290.1565177,1,0,1,0,0,0
1484,CCCCOc1c2c(cc3nsnc13)C1CCC2CC1,2,20,1.52,288.1296343,1,0,0,0,0,1
1485,CCC1Cc2c(cc3nsnc3c2C)N1C,5,16,1.2,233.0986685,1,0,0,0,0,0
1486,CCCN(c1ccc2nsnc2c1)C(C)C,3,16,1.43,235.1143185,1,0,0,0,0,0
1487,CCC(C)c1cc(OC)c(C)c2nsnc12,6,16,1.48,236.0983341,1,0,0,0,0,0
1488,CCOc1c2c(cc3nsnc13)OC(CC)C2,4,17,1.5,250.0775987,1,0,0,0,0,0
1490,Cc1cc(OCC(C)C)c2nsnc2c1C,6,16,1.58,236.0983341,1,0,0,0,0,0
1491,CCCN1CCN(C)c2c1ccc1nsnc21,3,17,1.41,248.1095675,1,0,0,0,0,0
1492,CCN1CCOc2cc3nsnc3cc21,2,15,1.34,221.062283,1,0,0,0,0,0
1493,CCC1Cc2c(ccc3nsnc23)O1,2,14,1.6,206.0513839,1,0,0,0,0,0
1494,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,21,1.67,301.1248832,1,0,0,0,0,1
1495,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,18,1.63,259.077933,1,0,0,0,1,0
1496,[O-]C1=[NH+]c2c(ccc3nsnc23)CC1,2,14,1.76,205.0309828,1,0,0,0,0,0
1497,CCCCC1COc2c(ccc3nsnc23)O1,2,17,1.58,250.0775987,1,0,0,0,0,0
1498,CC1Oc2ccc3nsnc3c2C1C,2,14,1.59,206.0513839,1,0,0,0,0,0
1499,CCCc1c2c(cc3nsnc13)C1CCC2CC1,2,18,1.45,258.1190696,1,0,0,0,0,1
1500,CC(C)CC1COc2c(ccc3nsnc23)O1,2,17,1.58,250.0775987,1,0,0,0,0,0
1501,CC1(C)COc2ccc3nsnc3c21,2,14,1.59,206.0513839,1,0,0,0,0,0
1502,CCCC1COc2cc3nsnc3cc2O1,2,16,1.56,236.0619486,1,0,0,1,0,0
1503,CCC(C)c1c2c(cc3nsnc13)OCCO2,2,17,1.46,250.0775987,1,0,0,1,0,0
1504,Cc1cccc2nsnc12,2,10,1.64,150.0251692,1,0,0,0,0,0
1505,CCCCc1ccc2nsnc2c1,2,13,1.63,192.0721194,1,0,0,0,0,0
1506,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,19,1.62,273.0935831,1,0,0,0,1,0
1507,CCN1CCOc2ccc3nsnc3c21,2,15,1.5,221.062283,1,0,0,0,0,0
1508,CC1COc2c1ccc1nsnc21,2,13,1.64,192.0357339,1,0,0,0,0,0
1509,CC1COc2cc3nsnc3cc21,2,13,1.53,192.0357339,1,0,0,0,0,0
1510,CCC1COc2cc3nsnc3cc2O1,2,15,1.56,222.0462986,1,0,0,1,0,0
1511,CCC(C)Oc1ccc2nsnc2c1,2,14,1.56,208.067034,1,0,0,0,0,0
1512,[O-]C1=[NH+]c2c(ccc3nsnc23)CCC1,2,15,1.74,219.0466329,1,0,0,0,0,0
1513,CCc1c2c(cc3nsnc13)OCCO2,2,15,1.49,222.0462986,1,0,0,1,0,0
1514,CCC1Cc2ccc3nsnc3c2[NH+]=C1[O-],2,16,1.75,233.062283,1,0,0,0,0,0
1515,CC1COc2ccc3nsnc3c2C1,2,14,1.54,206.0513839,1,0,0,0,0,0
1516,CCCC/C([O-])=[NH+]\c1cccc2nsnc12,2,16,1.81,235.077933,1,0,0,0,0,0
1517,CCCCNc1cccc2nsnc12,2,14,1.51,207.0830184,1,0,0,0,0,0
1518,CCC(C)N1CCOc2c1ccc1nsnc21,2,17,1.44,249.0935831,1,0,0,0,0,0
1519,CC/C([O-])=[NH+]\c1cccc2nsnc12,2,14,1.8,207.0466329,1,0,0,0,0,0
1520,c1c2c(cc3nsnc13)OCC2,2,12,1.52,178.0200838,1,0,0,0,0,0
1521,CNc1cccc2nsnc12,2,11,1.51,165.0360682,1,0,0,0,0,0
1522,c1cc2nsnc2c2c1OCCO2,1,13,1.59,194.0149984,1,0,0,0,0,0
1523,CCC1Cc2cc3nsnc3cc2O1,2,14,1.51,206.0513839,1,0,0,0,0,0
1524,Cc1c2c(cc3nsnc13)C1CCC2C1,2,15,1.42,216.0721194,1,0,0,0,1,0
1525,CC(C)N1CCOc2cc3nsnc3cc21,2,16,1.36,235.077933,1,0,0,0,0,0
1526,c1cc2nsnc2c2c1CCN2,2,12,1.55,177.0360682,1,0,0,0,0,0
1527,CC(C)N1CCOc2c1ccc1nsnc21,2,16,1.46,235.077933,1,0,0,0,0,0
1528,c1cc2nsnc2c2c1OCCCC2,2,14,1.55,206.0513839,1,0,0,0,0,0
1529,CC(C)Cc1c2c(cc3nsnc13)C1CCC2CC1,2,19,1.45,272.1347196,1,0,0,0,0,1
1530,CC(C)COc1cccc2nsnc12,2,14,1.59,208.067034,1,0,0,0,0,0
1531,CC(C)C1COc2c(ccc3nsnc23)O1,2,16,1.58,236.0619486,1,0,0,0,0,0
1532,CCOc1c2c(cc3nsnc13)C1CCC2CC1,2,18,1.43,260.0983341,1,0,0,0,0,1
1533,CC(C)CNc1c2c(cc3nsnc13)C1CCC2CC1,2,20,1.42,287.1456187,1,0,0,0,0,1
1534,CC1CCOc2ccc3nsnc3c21,2,14,1.53,206.0513839,1,0,0,0,0,0
1535,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,19,1.7,279.0677623,1,0,0,1,0,0
1536,CC1CCc2cc3nsnc3cc21,2,13,1.55,190.0564693,1,0,0,0,0,0
1537,COc1cccc2nsnc12,2,11,1.61,166.0200838,1,0,0,0,0,0
1538,CCc1ccc2nsnc2c1,2,11,1.63,164.0408193,1,0,0,0,0,0
1539,CC(C)Nc1c2c(cc3nsnc13)C1CCC2C1,2,18,1.37,259.1143185,1,0,0,0,1,0
1540,CCC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,2,19,1.47,274.1139842,1,0,0,0,1,0
1541,CCC1CNc2c1ccc1nsnc21,2,14,1.54,205.0673684,1,0,0,0,0,0
1542,CCOc1cccc2nsnc12,2,12,1.61,180.0357339,1,0,0,0,0,0
1543,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,20,1.63,287.1092332,1,0,0,0,1,0
1544,c1cc2nsnc2c2c1CCCCO2,2,14,1.63,206.0513839,1,0,0,0,0,0
1545,CC1COc2ccc3nsnc3c2O1,2,14,1.58,208.0306485,1,0,0,0,0,0
